Date,Daily.SAIDI
2017-08-31,29.45410231
2017-09-01,33.00116597
2017-09-02,28.72109592
2017-09-03,16.63789358
2017-09-04,9.705519044
2017-09-05,8.180735738
2017-09-06,7.9668212
2017-09-07,4.470697037
2017-09-08,2.113213236
2017-09-09,1.032045439
2017-09-10,0.78675273
2017-09-11,0.234854951
2017-09-12,0.233026992
2017-09-13,0.236482809
2017-09-14,0.097352369
2017-09-15,0.173483101
2017-09-16,0.549518186
2017-09-17,0.634729226
2017-09-18,0.626151877
2017-09-19,0.517842567
2017-09-20,0.284815575
2017-09-21,0.217803009
2017-09-22,0.389231007
2017-09-23,0.276719553
2017-09-24,0.194564126
2017-09-25,0.292257209
2017-09-26,0.862932135
2017-09-27,0.475777863
2017-09-28,0.280375472
2017-09-29,0.524575732
2017-09-30,0.385174884
2017-10-01,0.36665192
2017-10-02,0.215948008
2017-10-03,0.520049098
2017-10-04,0.304685171
2017-10-05,0.120807578
2017-10-06,0.69844822
2017-10-07,0.74986364
2017-10-08,0.197895555
2017-10-09,0.096065226
2017-10-10,0.350833039
2017-10-11,0.320731195
2017-10-12,0.48922256
2017-10-13,0.261322508
2017-10-14,0.424070403
2017-10-15,0.520611547
2017-10-16,0.099407472
2017-10-17,0.360811102
2017-10-18,0.3784958
2017-10-19,0.21040464
2017-10-20,0.24249128
2017-10-21,0.55148135
2017-10-22,3.843712303
2017-10-23,0.404411725
2017-10-24,0.259234957
2017-10-25,0.37375284
2017-10-26,0.314874153
2017-10-27,0.235612094
2017-10-28,0.362785083
2017-10-29,0.493056949
2017-10-30,0.25789914
2017-10-31,0.49868144
2017-11-01,0.469407046
2017-11-02,0.080500529
2017-11-03,0.080008386
2017-11-04,0.034996232
2017-11-05,0.050020113
2017-11-06,0.055704094
2017-11-07,0.159859934
2017-11-08,0.050241848
2017-11-09,0.11349574
2017-11-10,0.175278611
2017-11-11,0.107752269
2017-11-12,0.109385535
2017-11-13,0.095091756
2017-11-14,0.040869499
2017-11-15,0.187955349
2017-11-16,0.063291749
2017-11-17,0.034812355
2017-11-18,0.08014359
2017-11-19,0.062929402
2017-11-20,0.171330651
2017-11-21,0.613875344
2017-11-22,0.720670368
2017-11-23,0.734060983
2017-11-24,0.651051066
2017-11-25,0.38551019
2017-11-26,0.449158878
2017-11-27,0.76668844
2017-11-28,0.770290277
2017-11-29,0.738333433
2017-11-30,0.903893573
2017-12-01,0.576337274
2017-12-02,0.421782749
2017-12-03,0.65661066
2017-12-04,1.718893146
2017-12-05,1.759594992
2017-12-06,1.794045
2017-12-07,2.29944338
2017-12-08,9.092995742
2017-12-09,2.371220539
2017-12-10,0.827762841
2017-12-11,0.930079905
2017-12-12,0.925331537
2017-12-13,0.97691461
2017-12-14,1.038237787
2017-12-15,1.011667475
2017-12-16,0.960408892
2017-12-17,1.885302368
2017-12-18,0.772594155
2017-12-19,2.226508874
2017-12-20,2.28845399
2017-12-21,0.946077256
2017-12-22,1.047858912
2017-12-23,1.413829403
2017-12-24,0.826627127
2017-12-25,0.39137264
2017-12-26,0.452587654
2017-12-27,0.771398951
2017-12-28,0.754741804
2017-12-29,1.051033504
2017-12-30,0.523391344
2017-12-31,0.00577592
2018-01-01,1.042412974
2018-01-02,0.861247012
2018-01-03,1.389420304
2018-01-04,0.554757743
2018-01-05,0.212368116
2018-01-06,0.152595332
2018-01-07,0.117241337
2018-01-08,0.272894461
2018-01-09,0.175658768
2018-01-10,0.129502861
2018-01-11,0.535322218
2018-01-12,0.982322137
2018-01-13,0.132286152
2018-01-14,0.116504933
2018-01-15,0.123104855
2018-01-16,1.06656518
2018-01-17,2.269197512
2018-01-18,0.550512202
2018-01-19,0.287596148
2018-01-20,0.187173331
2018-01-21,0.271843964
2018-01-22,0.554958341
2018-01-23,0.259978356
2018-01-24,0.243934513
2018-01-25,0.095322098
2018-01-26,0.124238495
2018-01-27,0.192603981
2018-01-28,0.112019203
2018-01-29,0.177545969
2018-01-30,0.161499486
2018-01-31,0.143647626
2018-02-01,0.286071871
2018-02-02,0.066131198
2018-02-03,0.087418291
2018-02-04,0.218091744
2018-02-05,0.082477257
2018-02-06,0.152018614
2018-02-07,0.41799378
2018-02-08,0.287296572
2018-02-09,0.168763228
2018-02-10,0.339523194
2018-02-11,0.169242287
2018-02-12,0.183012252
2018-02-13,0.211577604
2018-02-14,0.214904619
2018-02-15,0.164607428
2018-02-16,0.220465922
2018-02-17,0.185530278
2018-02-18,0.281140075
2018-02-19,0.339568065
2018-02-20,0.564961823
2018-02-21,1.56584187
2018-02-22,2.888492231
2018-02-23,2.159171087
2018-02-24,1.827485714
2018-02-25,0.743729853
2018-02-26,0.282057281
2018-02-27,0.252090386
2018-02-28,0.274486044
2018-03-01,0.77500987
2018-03-02,0.153397722
2018-03-03,0.242963198
2018-03-04,0.104268484
2018-03-05,0.255431918
2018-03-06,0.227474958
2018-03-07,0.159678272
2018-03-08,0.186566259
2018-03-09,0.176232847
2018-03-10,0.289029365
2018-03-11,0.515093541
2018-03-12,0.207142023
2018-03-13,0.186810407
2018-03-14,0.232778915
2018-03-15,0.166407527
2018-03-16,0.259149571
2018-03-17,0.260172355
2018-03-18,0.368623033
2018-03-19,1.033190767
2018-03-20,0.508055471
2018-03-21,0.341781236
2018-03-22,0.157252626
2018-03-23,0.346057131
2018-03-24,0.423107697
2018-03-25,0.22939911
2018-03-26,0.163475108
2018-03-27,0.396151084
2018-03-28,1.426761797
2018-03-29,1.785283689
2018-03-30,0.215585595
2018-03-31,0.145352705
2018-04-01,0.12931942
2018-04-02,0.208976434
2018-04-03,0.396875611
2018-04-04,0.844288602
2018-04-05,0.214151059
2018-04-06,0.236277494
2018-04-07,0.698328826
2018-04-08,0.126870018
2018-04-09,0.195116729
2018-04-10,0.252836028
2018-04-11,0.218673741
2018-04-12,0.244272361
2018-04-13,0.684552262
2018-04-14,4.515014854
2018-04-15,0.491273905
2018-04-16,0.328481092
2018-04-17,0.395933331
2018-04-18,0.352565993
2018-04-19,0.216909275
2018-04-20,0.175999256
2018-04-21,0.363456327
2018-04-22,0.524021451
2018-04-23,0.139077434
2018-04-24,0.229974508
2018-04-25,0.425751097
2018-04-26,0.42493815
2018-04-27,0.154914081
2018-04-28,0.225569281
2018-04-29,0.138740905
2018-04-30,0.274198345
2018-05-01,0.187445193
2018-05-02,0.330604522
2018-05-03,1.73105637
2018-05-04,0.755905595
2018-05-05,0.444026588
2018-05-06,0.326236247
2018-05-07,0.338475336
2018-05-08,0.495362399
2018-05-09,0.285918784
2018-05-10,0.190071437
2018-05-11,0.31531424
2018-05-12,0.202699843
2018-05-13,0.243390788
2018-05-14,0.298947065
2018-05-15,0.329328353
2018-05-16,0.439185853
2018-05-17,0.483061283
2018-05-18,0.577046504
2018-05-19,0.222927201
2018-05-20,0.997665208
2018-05-21,1.114915783
2018-05-22,0.673284488
2018-05-23,0.469440447
2018-05-24,0.303043478
2018-05-25,0.463075435
2018-05-26,0.514407287
2018-05-27,0.684242128
2018-05-28,0.339244733
2018-05-29,0.415994403
2018-05-30,0.289926775
2018-05-31,0.42248083
2018-06-01,0.298668604
2018-06-02,0.40382262
2018-06-03,0.268634403
2018-06-04,4.458050435
2018-06-05,0.784872142
2018-06-06,0.383580746
2018-06-07,0.535656108
2018-06-08,1.454632976
2018-06-09,0.345649337
2018-06-10,0.349246895
2018-06-11,0.387889634
2018-06-12,0.359227942
2018-06-13,0.385745088
2018-06-14,0.485707323
2018-06-15,0.360011856
2018-06-16,0.329849642
2018-06-17,0.454092097
2018-06-18,0.515436669
2018-06-19,0.615501842
2018-06-20,1.223221292
2018-06-21,0.998346184
2018-06-22,0.398477752
2018-06-23,0.614079183
2018-06-24,0.718779216
2018-06-25,0.5363516
2018-06-26,0.301227542
2018-06-27,0.395460871
2018-06-28,0.291044578
2018-06-29,0.226904838
2018-06-30,0.396545681
2018-07-01,0.269530493
2018-07-02,0.374076118
2018-07-03,0.599047566
2018-07-04,1.666469245
2018-07-05,0.72277137
2018-07-06,0.831055764
2018-07-07,0.682376043
2018-07-08,0.557731074
2018-07-09,0.488538124
2018-07-10,0.580505492
2018-07-11,0.412387607
2018-07-12,0.704861442
2018-07-13,1.014903399
2018-07-14,0.300448907
2018-07-15,0.384746059
2018-07-16,0.491226395
2018-07-17,0.781987233
2018-07-18,0.317083985
2018-07-19,0.411706631
2018-07-20,0.527630887
2018-07-21,0.243628338
2018-07-22,0.500975171
2018-07-23,0.539034592
2018-07-24,0.450135575
2018-07-25,0.260215906
2018-07-26,0.285206134
2018-07-27,0.251586253
2018-07-28,0.311273255
2018-07-29,0.47986624
2018-07-30,0.769187263
2018-07-31,0.682232194
2018-08-01,0.354162854
2018-08-02,0.299175377
2018-08-03,0.403367317
2018-08-04,0.471470177
2018-08-05,0.3673627
2018-08-06,0.244459761
2018-08-07,0.363701795
2018-08-08,0.440367003
2018-08-09,0.604999506
2018-08-10,0.828177453
2018-08-11,0.994695837
2018-08-12,0.855317507
2018-08-13,0.69788276
2018-08-14,0.502540359
2018-08-15,0.268910225
2018-08-16,0.315163792
2018-08-17,0.231865668
2018-08-18,0.273456662
2018-08-19,1.014395306
2018-08-20,0.384608808
2018-08-21,0.363685958
2018-08-22,0.550762949
2018-08-23,0.255009608
2018-08-24,0.222869133
2018-08-25,0.185352116
2018-08-26,0.226883723
2018-08-27,0.313900819
2018-08-28,0.431804656
2018-08-29,0.458146278
2018-08-30,0.285488555
2018-08-31,0.185821937
2018-09-01,0.197005249
2018-09-02,0.46659249
2018-09-03,0.675498979
2018-09-04,0.53092359
2018-09-05,0.332688361
2018-09-06,0.617985556
2018-09-07,0.559139216
2018-09-08,0.780022169
2018-09-09,0.541357301
2018-09-10,0.552260832
2018-09-11,0.416633148
2018-09-12,0.406439626
2018-09-13,0.268957735
2018-09-14,0.289764449
2018-09-15,0.388639235
2018-09-16,0.27058363
2018-09-17,0.25466912
2018-09-18,0.249523529
2018-09-19,0.268881191
2018-09-20,0.529813705
2018-09-21,0.620758289
2018-09-22,2.072382303
2018-09-23,0.670092084
2018-09-24,0.28725566
2018-09-25,0.372433066
2018-09-26,0.404337311
2018-09-27,0.644407682
2018-09-28,0.221123142
2018-09-29,0.347223764
2018-09-30,0.287237184
2018-10-01,0.192006147
2018-10-02,0.247266807
2018-10-03,0.173522141
2018-10-04,0.219943312
2018-10-05,0.254803731
2018-10-06,0.671139942
2018-10-07,0.663577943
2018-10-08,0.577961071
2018-10-09,1.041889045
2018-10-10,0.56804469
2018-10-11,0.267063936
2018-10-12,0.230127596
2018-10-13,0.65013263
2018-10-14,0.524955813
2018-10-15,1.448963457
2018-10-16,0.803600297
2018-10-17,0.351283224
2018-10-18,0.342034622
2018-10-19,0.333664954
2018-10-20,0.255344817
2018-10-21,0.270854173
2018-10-22,0.17446838
2018-10-23,0.281199463
2018-10-24,0.346637808
2018-10-25,0.391605967
2018-10-26,0.279617118
2018-10-27,0.25995988
2018-10-28,0.14844481
2018-10-29,0.223948664
2018-10-30,0.304281376
2018-10-31,0.496328434
2018-11-01,1.13084745
2018-11-02,0.273690253
2018-11-03,0.275264679
2018-11-04,0.583137015
2018-11-05,0.221933451
2018-11-06,0.271081165
2018-11-07,0.284852449
2018-11-08,0.388372651
2018-11-09,0.822492097
2018-11-10,0.317226515
2018-11-11,0.17617082
2018-11-12,0.506686921
2018-11-13,0.840402025
2018-11-14,0.719693782
2018-11-15,0.344253073
2018-11-16,0.262780123
2018-11-17,0.177289943
2018-11-18,0.263413588
2018-11-19,0.432372136
2018-11-20,0.2196213
2018-11-21,0.165466566
2018-11-22,0.205621705
2018-11-23,0.190784086
2018-11-24,0.2719535
2018-11-25,0.278355465
2018-11-26,0.296801199
2018-11-27,0.256771435
2018-11-28,0.243620419
2018-11-29,0.189452488
2018-11-30,0.301859688
2018-12-01,0.46668619
2018-12-02,0.243530678
2018-12-03,0.323055721
2018-12-04,0.155127875
2018-12-05,0.142297552
2018-12-06,0.195548277
2018-12-07,0.40552242
2018-12-08,0.925603186
2018-12-09,0.259680099
2018-12-10,0.335333081
2018-12-11,0.304963671
2018-12-12,0.22722949
2018-12-13,0.979629907
2018-12-14,1.172210133
2018-12-15,0.191071785
2018-12-16,0.237671119
2018-12-17,0.234070921
2018-12-18,0.216300883
2018-12-19,0.183499228
2018-12-20,0.636821928
2018-12-21,0.339957382
2018-12-22,0.172462405
2018-12-23,0.174247987
2018-12-24,0.185151519
2018-12-25,0.134764587
2018-12-26,0.82951697
2018-12-27,3.303895399
2018-12-28,0.345595228
2018-12-29,0.113774431
2018-12-30,0.187321139
2018-12-31,0.000749601
2019-01-01,0.164140582
2019-01-02,0.336393347
2019-01-03,0.424523933
2019-01-04,0.176576847
2019-01-05,0.173244614
2019-01-06,0.105230451
2019-01-07,0.109074821
2019-01-08,0.126009695
2019-01-09,0.136197133
2019-01-10,0.097030527
2019-01-11,0.091448513
2019-01-12,0.122829101
2019-01-13,0.103685455
2019-01-14,0.074829313
2019-01-15,0.115281509
2019-01-16,0.084002013
2019-01-17,0.2123416
2019-01-18,0.139432088
2019-01-19,0.872136974
2019-01-20,0.222824685
2019-01-21,0.178013121
2019-01-22,0.280289005
2019-01-23,0.486755805
2019-01-24,0.263940657
2019-01-25,0.101645487
2019-01-26,0.128195579
2019-01-27,0.114504242
2019-01-28,0.134840969
2019-01-29,0.248326659
2019-01-30,0.132779067
2019-01-31,0.125090327
2019-02-01,0.135640171
2019-02-02,0.09430008
2019-02-03,0.188049874
2019-02-04,0.141081991
2019-02-05,0.125199049
2019-02-06,0.113345495
2019-02-07,0.269237514
2019-02-08,0.452355798
2019-02-09,0.307193873
2019-02-10,0.195158764
2019-02-11,0.269433977
2019-02-12,0.182847433
2019-02-13,0.157823264
2019-02-14,0.178776082
2019-02-15,0.151631835
2019-02-16,0.112979274
2019-02-17,0.132965993
2019-02-18,0.114572909
2019-02-19,0.159766907
2019-02-20,0.214861279
2019-02-21,0.137691583
2019-02-22,0.094567116
2019-02-23,0.256849888
2019-02-24,0.18847141
2019-02-25,0.21703095
2019-02-26,0.160148388
2019-02-27,0.271360453
2019-02-28,0.130435823
2019-03-01,0.101070405
2019-03-02,0.106375846
2019-03-03,0.101784728
2019-03-04,0.217798679
2019-03-05,0.380852995
2019-03-06,0.170725889
2019-03-07,0.098026191
2019-03-08,0.143608346
2019-03-09,0.472545655
2019-03-10,0.20259668
2019-03-11,0.166549631
2019-03-12,0.200737916
2019-03-13,5.593542205
2019-03-14,4.198147461
2019-03-15,0.94522769
2019-03-16,0.300833639
2019-03-17,0.241657425
2019-03-18,0.150231801
2019-03-19,0.150129755
2019-03-20,0.097264183
2019-03-21,0.140215076
2019-03-22,0.117600911
2019-03-23,0.122376093
2019-03-24,0.097907932
2019-03-25,0.197592609
2019-03-26,0.151596548
2019-03-27,0.159693472
2019-03-28,0.109509709
2019-03-29,0.127983857
2019-03-30,0.201086971
2019-03-31,0.354733023
2019-04-01,0.079995514
2019-04-02,0.182733943
2019-04-03,0.102776577
2019-04-04,0.359612159
2019-04-05,0.133245427
2019-04-06,0.509476786
2019-04-07,1.613344108
2019-04-08,0.702392444
2019-04-09,0.266403114
2019-04-10,0.31632461
2019-04-11,0.364666776
2019-04-12,0.129127345
2019-04-13,2.289061526
2019-04-14,2.956438825
2019-04-15,0.396250503
2019-04-16,0.202206616
2019-04-17,0.298142294
2019-04-18,2.446968715
2019-04-19,0.702318055
2019-04-20,0.186201601
2019-04-21,0.207451974
2019-04-22,0.110004679
2019-04-23,0.230910165
2019-04-24,1.752028494
2019-04-25,0.575083807
2019-04-26,0.198056108
2019-04-27,0.185410982
2019-04-28,0.263886296
2019-04-29,0.157413172
2019-04-30,0.244386919
2019-05-01,0.27080826
2019-05-02,1.437449158
2019-05-03,0.892684469
2019-05-04,0.90295774
2019-05-05,0.168725024
2019-05-06,0.363780788
2019-05-07,0.571214641
2019-05-08,3.227383464
2019-05-09,3.59150377
2019-05-10,5.484155524
2019-05-11,3.230344707
2019-05-12,1.543889855
2019-05-13,0.60297671
2019-05-14,0.409417304
2019-05-15,0.25364259
2019-05-16,0.238380508
2019-05-17,0.212559044
2019-05-18,2.401557273
2019-05-19,1.866204663
2019-05-20,0.467801945
2019-05-21,1.082025655
2019-05-22,0.254580078
2019-05-23,0.319580546
2019-05-24,0.305596423
2019-05-25,0.219930202
2019-05-26,0.207972695
2019-05-27,0.129737714
2019-05-28,0.237139742
2019-05-29,0.559502235
2019-05-30,0.802012269
2019-05-31,0.519347594
2019-06-01,0.327042305
2019-06-02,1.050342743
2019-06-03,0.392802873
2019-06-04,0.373036459
2019-06-05,0.633077431
2019-06-06,0.842579863
2019-06-07,2.66846871
2019-06-08,0.705550149
2019-06-09,5.789462023
2019-06-10,25.23387467
2019-06-11,11.76063562
2019-06-12,3.0413974
2019-06-13,0.451468856
2019-06-14,0.409073017
2019-06-15,0.398649062
2019-06-16,2.359644961
2019-06-17,4.701521512
2019-06-18,0.570533698
2019-06-19,1.922576041
2019-06-20,3.476854565
2019-06-21,0.64709398
2019-06-22,0.401498721
2019-06-23,0.342347304
2019-06-24,6.328435836
2019-06-25,2.909569173
2019-06-26,0.775312447
2019-06-27,0.805154715
2019-06-28,0.538423528
2019-06-29,0.795922886
2019-06-30,2.010999413
2019-07-01,0.470956789
2019-07-02,0.458892467
2019-07-03,0.332661513
2019-07-04,0.537525142
2019-07-05,0.21938087
2019-07-06,0.25486142
2019-07-07,0.791696082
2019-07-08,0.407246679
2019-07-09,0.455132023
2019-07-10,0.514271042
2019-07-11,4.255614642
2019-07-12,0.451942846
2019-07-13,0.335507358
2019-07-14,0.307679307
2019-07-15,0.42364462
2019-07-16,0.391610746
2019-07-17,0.227793469
2019-07-18,0.253843821
2019-07-19,0.263005076
2019-07-20,0.187579699
2019-07-21,0.161360542
2019-07-22,0.384090811
2019-07-23,0.407822715
2019-07-24,0.380293172
2019-07-25,0.233680668
2019-07-26,0.15689722
2019-07-27,0.28575276
2019-07-28,0.325544994
2019-07-29,0.298604839
2019-07-30,0.509549267
2019-07-31,1.038161116
2019-08-01,0.418506077
2019-08-02,0.438232435
2019-08-03,0.424523933
2019-08-04,0.301740609
2019-08-05,0.243070811
2019-08-06,0.216785849
2019-08-07,0.258952799
2019-08-08,0.28423256
2019-08-09,0.249352841
2019-08-10,0.154919243
2019-08-11,0.173138754
2019-08-12,0.210072745
2019-08-13,0.277904752
2019-08-14,0.530205484
2019-08-15,1.35523915
2019-08-16,0.298437941
2019-08-17,0.226581315
2019-08-18,1.076589557
2019-08-19,2.34567419
2019-08-20,0.408132668
2019-08-21,0.187264978
2019-08-22,0.186661285
2019-08-23,0.39984405
2019-08-24,0.45535805
2019-08-25,0.484907532
2019-08-26,0.523376029
2019-08-27,0.698122723
2019-08-28,0.621542414
2019-08-29,0.55813272
2019-08-30,0.639761924
2019-08-31,0.683203973
2019-09-01,0.333793557
2019-09-02,0.267425482
2019-09-03,0.23454186
2019-09-04,0.347928364
2019-09-05,0.365345812
2019-09-06,0.326678945
2019-09-07,0.167546249
2019-09-08,0.120818699
2019-09-09,0.386805045
2019-09-10,0.488533504
2019-09-11,0.609772786
2019-09-12,0.365519385
2019-09-13,0.199600151
2019-09-14,0.253405118
2019-09-15,0.199351235
2019-09-16,0.28201139
2019-09-17,0.391197793
2019-09-18,0.610265849
2019-09-19,2.92339975
2019-09-20,3.048218272
2019-09-21,0.6901679
2019-09-22,0.394517628
2019-09-23,0.286012167
2019-09-24,0.324141146
2019-09-25,0.326082882
2019-09-26,0.330234344
2019-09-27,0.289033493
2019-09-28,0.217700448
2019-09-29,0.187683653
2019-09-30,0.38040857
2019-10-01,0.423971739
2019-10-02,0.208145314
2019-10-03,0.319822786
2019-10-04,0.420470702
2019-10-05,0.293080047
2019-10-06,0.346961311
2019-10-07,0.324690478
2019-10-08,0.219885378
2019-10-09,0.323795906
2019-10-10,0.390269842
2019-10-11,2.65775769
2019-10-12,1.855265709
2019-10-13,2.06565699
2019-10-14,1.957144853
2019-10-15,1.163631016
2019-10-16,0.73156426
2019-10-17,0.2511458
2019-10-18,0.229206855
2019-10-19,0.257045396
2019-10-20,0.183908903
2019-10-21,9.765891092
2019-10-22,3.310652081
2019-10-23,1.435690532
2019-10-24,0.711978096
2019-10-25,1.392186493
2019-10-26,0.440804568
2019-10-27,0.166583964
2019-10-28,0.189416528
2019-10-29,0.318069883
2019-10-30,0.592279996
2019-10-31,0.814338859
2019-11-01,0.320078378
2019-11-02,0.240252623
2019-11-03,0.21922637
2019-11-04,0.244900964
2019-11-05,0.231849561
2019-11-06,0.213145571
2019-11-07,0.423499657
2019-11-08,0.296576316
2019-11-09,0.227783932
2019-11-10,0.165072348
2019-11-11,0.444183532
2019-11-12,0.926882291
2019-11-13,0.370467188
2019-11-14,0.230475277
2019-11-15,0.204805452
2019-11-16,0.249577915
2019-11-17,0.186004185
2019-11-18,0.179093665
2019-11-19,0.193605184
2019-11-20,0.366665734
2019-11-21,0.189361213
2019-11-22,0.219694638
2019-11-23,0.185383325
2019-11-24,0.155285465
2019-11-25,0.220984042
2019-11-26,0.250281747
2019-11-27,0.253320239
2019-11-28,0.235842708
2019-11-29,0.272454349
2019-11-30,0.244136095
2019-12-01,0.1454261
2019-12-02,0.204597546
2019-12-03,0.174456769
2019-12-04,0.170739241
2019-12-05,0.207240252
2019-12-06,0.143470059
2019-12-07,0.128356754
2019-12-08,0.097983274
2019-12-09,0.32807421
2019-12-10,0.252711777
2019-12-11,0.194492126
2019-12-12,0.156901035
2019-12-13,0.187454764
2019-12-14,0.145307842
2019-12-15,0.108890756
2019-12-16,0.201278665
2019-12-17,0.165923049
2019-12-18,0.387583265
2019-12-19,0.255299169
2019-12-20,0.232386495
2019-12-21,0.166419928
2019-12-22,0.135223404
2019-12-23,0.163188788
2019-12-24,0.147628197
2019-12-25,0.114364048
2019-12-26,0.24814927
2019-12-27,0.209081849
2019-12-28,0.261913088
2019-12-29,0.290073981
2019-12-30,0.193948517
2019-12-31,0.002091467
2020-01-01,0.339542013
2020-01-02,0.231547062
2020-01-03,0.187437318
2020-01-04,0.192644109
2020-01-05,0.19471016
2020-01-06,0.311324191
2020-01-07,0.309646064
2020-01-08,0.259264894
2020-01-09,0.284148014
2020-01-10,0.575499905
2020-01-11,5.655939268
2020-01-12,0.338250373
2020-01-13,0.277092121
2020-01-14,0.248392987
2020-01-15,0.328431605
2020-01-16,0.427441105
2020-01-17,0.337286312
2020-01-18,0.3230093
2020-01-19,0.170013818
2020-01-20,0.269220153
2020-01-21,0.236252427
2020-01-22,0.413342251
2020-01-23,0.296900631
2020-01-24,0.180441769
2020-01-25,0.086361767
2020-01-26,0.140676765
2020-01-27,0.155631924
2020-01-28,0.324378526
2020-01-29,0.24160433
2020-01-30,0.240000914
2020-01-31,0.307166228
2020-02-01,0.246924625
2020-02-02,0.200487342
2020-02-03,0.173979255
2020-02-04,0.216945344
2020-02-05,0.348194138
2020-02-06,0.378136064
2020-02-07,0.376207942
2020-02-08,0.136691213
2020-02-09,0.186151424
2020-02-10,1.057108024
2020-02-11,0.208449825
2020-02-12,0.617635551
2020-02-13,0.287823227
2020-02-14,0.304936388
2020-02-15,0.185049435
2020-02-16,0.212301759
2020-02-17,0.217416599
2020-02-18,0.196921322
2020-02-19,0.281481401
2020-02-20,0.360998478
2020-02-21,0.216810289
2020-02-22,0.170818399
2020-02-23,0.147346171
2020-02-24,0.295084575
2020-02-25,0.185714651
2020-02-26,0.59662879
2020-02-27,0.377147578
2020-02-28,0.304822885
2020-02-29,0.303831525
2020-03-01,0.340918422
2020-03-02,0.304218012
2020-03-03,0.234929177
2020-03-04,1.309942013
2020-03-05,0.596194891
2020-03-06,0.209057572
2020-03-07,0.323532278
2020-03-08,0.188678672
2020-03-09,0.210410993
2020-03-10,0.432889271
2020-03-11,0.228146268
2020-03-12,0.234554185
2020-03-13,0.400433028
2020-03-14,0.245117191
2020-03-15,0.213632192
2020-03-16,0.60168185
2020-03-17,0.342579308
2020-03-18,0.675760818
2020-03-19,0.79100275
2020-03-20,0.903840995
2020-03-21,0.487191339
2020-03-22,0.433140703
2020-03-23,0.268395457
2020-03-24,0.32635406
2020-03-25,0.35835629
2020-03-26,0.318167444
2020-03-27,0.32344751
2020-03-28,0.524328522
2020-03-29,0.316486443
2020-03-30,0.245558274
2020-03-31,0.33375621
2020-04-01,0.266984566
2020-04-02,0.264935757
2020-04-03,0.26409813
2020-04-04,0.657179295
2020-04-05,0.197633951
2020-04-06,0.17985701
2020-04-07,0.258747663
2020-04-08,0.283426764
2020-04-09,1.404323733
2020-04-10,3.431379179
2020-04-11,0.540579632
2020-04-12,2.2043536
2020-04-13,9.159658944
2020-04-14,3.579380509
2020-04-15,1.392042371
2020-04-16,0.354645157
2020-04-17,0.177836936
2020-04-18,0.31325806
2020-04-19,0.821240647
2020-04-20,0.358163765
2020-04-21,0.255066703
2020-04-22,0.560809109
2020-04-23,1.800354551
2020-04-24,1.314457726
2020-04-25,1.613797963
2020-04-26,0.788247058
2020-04-27,0.758888454
2020-04-28,1.455526725
2020-04-29,6.863883335
2020-04-30,0.642189655
